RECTYPE,ALPHAIND,REGION,LASORT,LEA,ESTAB,URN,PCON_CODE,PCON_NAME,SCHNAME_AC,SCHNAME,ADDRESS1,ADDRESS2,ADDRESS3,TOWN,PCODE,TELNUM,CONTFLAG,NFTYPE/FESITYPE,RELDENOM,ADMPOL,ADMPOL_PT,GEND1618,FEEDER,AGERANGE,ICLOSE,TABKS2,TAB15,CONFEXAM,DUMMY,TPUP1618,TALLPUP_1618,TALLPUP_ALEV_1618,TALLPPE_ALEV_1618,TALLPPEGRD_ALEV_1618,TINCLUDE_B3,TB3PTSE,TB3PTSE_GRD,TINCLUDE_AAB_2FAC,PTAAB_2FAC,TALLPUP_ACAD_1618,TALLPPE_ACAD_1618,TALLPPEGRD_ACAD_1618,TALLPUP_AGEN,TALLPPE_AGEN,TALLPPEGRD_AGEN,TALLPUP_TLEV,TALLPPE_TLEV,TALLPPEGRD_TLEV,TALLPUP_TLEVDENOM,TLEV_PER,TALLPUP_AGENDENOM,AGEN_PER,T_SCOPEEX_E,PROGEX_E,ENTRY_PER_E,T_SCOPEEX_M,PROGEX_M,ENTRY_PER_M,TALLPUP_SCOPE_L3M,L3M_PER,T_InScope_ALEV_Ret,PT_Retained_ALEV_Ret,PT_Ret_Assessed_ALEV,T_InScope_ALEV_2ndYr,PT_Retained_ALEV_2ndYr,T_InScope_ACAD_Ret,PT_Retained_ACAD_Ret,PT_Ret_Assessed_ACAD,T_InScope_ACAD_2ndYr,PT_Retained_ACAD_2ndYr,T_InScope_AGEN_Ret,PT_Retained_AGEN_Ret,PT_Ret_Assessed_AGEN,T_InScope_AGEN_2ndYr,PT_Retained_AGEN_2ndYr,T_InScope_TLEV_Ret,PT_Retained_TLEV_Ret,PT_Ret_Assessed_TLEV,T_InScope_TLEV_2ndYr,PT_Retained_TLEV_2ndYr,TALLPUP_TechCert,TALLPPE_TechCert,TALLPPEGRD_TechCert,T_InScope_TechCert_Ret,PT_Retained_TechCert_Ret,PT_Ret_Assessed_TechCert,TALLPUP_ANYL2VOC,TechCert_PER,TALLPUP_1618_DIS,TALLPUP_ALEV_1618_DIS,TALLPPE_ALEV_1618_DIS,TALLPPEGRD_ALEV_DIS,TALLPUP_ACAD_1618_DIS,TALLPPE_ACAD_1618_DIS,TALLPPEGRD_ACAD_DIS,TALLPUP_AGEN_DIS,TALLPPE_AGEN_DIS,TALLPPEGRD_AGEN_DIS,TALLPUP_TLEV_DIS,TALLPPE_TLEV_DIS,TALLPPEGRD_TLEV_DIS,T_SCOPEEX_E_DIS,PROGEX_E_DIS,T_SCOPEEX_M_DIS,PROGEX_M_DIS,T_InScope_ALEV_Ret_DIS,PT_Retained_ALEV_Ret_DIS,T_InScope_ACAD_Ret_DIS,PT_Retained_ACAD_Ret_DIS,T_InScope_AGEN_Ret_DIS,PT_Retained_AGEN_Ret_DIS,T_InScope_TLEV_Ret_DIS,PT_Retained_TLEV_Ret_DIS,TALLPUP_TechCert_DIS,TALLPPE_TechCert_DIS,TALLPPEGRD_TechCert_DIS,T_InScope_TechCert_Ret_DIS,PT_Retained_TechCert_Ret_DIS,TALLPUP_1618_NOTDIS,TALLPUP_ALEV_1618_NOTDIS,TALLPPE_ALEV_1618_NOTDIS,TALLPPEGRD_ALEV_NOTDIS,TALLPUP_ACAD_1618_NOTDIS,TALLPPE_ACAD_1618_NOTDIS,TALLPPEGRD_ACAD_NOTDIS,TALLPUP_AGEN_NOTDIS,TALLPPE_AGEN_NOTDIS,TALLPPEGRD_AGEN_NOTDIS,TALLPUP_TLEV_NOTDIS,TALLPPE_TLEV_NOTDIS,TALLPPEGRD_TLEV_NOTDIS,T_SCOPEEX_E_NOTDIS,PROGEX_E_NOTDIS,T_SCOPEEX_M_NOTDIS,PROGEX_M_NOTDIS,T_InScope_ALEV_Ret_NOTDIS,PT_Retained_ALEV_Ret_NOTDIS,T_InScope_ACAD_Ret_NOTDIS,PT_Retained_ACAD_Ret_NOTDIS,T_InScope_AGEN_Ret_NOTDIS,PT_Retained_AGEN_Ret_NOTDIS,T_InScope_TLEV_Ret_NOTDIS,PT_Retained_TLEV_Ret_NOTDIS,TALLPUP_TechCert_NOTDIS,TALLPPE_TechCert_NOTDIS,TALLPPEGRD_TechCert_NOTDIS,T_InScope_TechCert_Ret_NOTDIS,PT_Retained_TechCert_Ret_NOTDIS,ENTRIES_ALEV,VA_INS_ALEV,UCI_INS_ALEV,LCI_INS_ALEV,PROGRESS_BAND_ALEV,ENTRIES_ACAD,VA_INS_ACAD,UCI_INS_ACAD,LCI_INS_ACAD,PROGRESS_BAND_ACAD,ENTRIES_AGEN,VA_INS_AGEN,UCI_INS_AGEN,LCI_INS_AGEN,PROGRESS_BAND_AGEN,ENTRIES_TLEV,VA_INS_TLEV,UCI_INS_TLEV,LCI_INS_TLEV,PROGRESS_BAND_TLEV,ENTRIES_ALEV_DIS,VA_INS_ALEV_DIS,UCI_INS_ALEV_DIS,LCI_INS_ALEV_DIS,ENTRIES_ACAD_DIS,VA_INS_ACAD_DIS,UCI_INS_ACAD_DIS,LCI_INS_ACAD_DIS,ENTRIES_AGEN_DIS,VA_INS_AGEN_DIS,UCI_INS_AGEN_DIS,LCI_INS_AGEN_DIS,ENTRIES_TLEV_DIS,VA_INS_TLEV_DIS,UCI_INS_TLEV_DIS,LCI_INS_TLEV_DIS,ENTRIES_ALEV_NOTDIS,VA_INS_ALEV_NOTDIS,UCI_INS_ALEV_NOTDIS,LCI_INS_ALEV_NOTDIS,ENTRIES_ACAD_NOTDIS,VA_INS_ACAD_NOTDIS,UCI_INS_ACAD_NOTDIS,LCI_INS_ACAD_NOTDIS,ENTRIES_AGEN_NOTDIS,VA_INS_AGEN_NOTDIS,UCI_INS_AGEN_NOTDIS,LCI_INS_AGEN_NOTDIS,ENTRIES_TLEV_NOTDIS,VA_INS_TLEV_NOTDIS,UCI_INS_TLEV_NOTDIS,LCI_INS_TLEV_NOTDIS,TALLPUP_1618_23,TALLPUP_1618_22,TALLPUP_1618_21,TALLPUP_ALEV_1618_23,TALLPUP_ALEV_1618_22,TALLPUP_ALEV_1618_21,TALLPPE_ALEV_1618_23,TALLPPE_ALEV_1618_22,TALLPPE_ALEV_1618_21,TALLPPEGRD_ALEV_1618_23,TALLPPEGRD_ALEV_1618_22,TALLPPEGRD_ALEV_1618_21,TALLPUP_ACAD_1618_23,TALLPUP_ACAD_1618_22,TALLPUP_ACAD_1618_21,TALLPPE_ACAD_1618_23,TALLPPE_ACAD_1618_22,TALLPPE_ACAD_1618_21,TALLPPEGRD_ACAD_1618_23,TALLPPEGRD_ACAD_1618_22,TALLPPEGRD_ACAD_1618_21,TALLPUP_AGEN_23,TALLPUP_AGEN_22,TALLPUP_AGEN_21,TALLPPE_AGEN_23,TALLPPE_AGEN_22,TALLPPE_AGEN_21,TALLPPEGRD_AGEN_23,TALLPPEGRD_AGEN_22,TALLPPEGRD_AGEN_21,TALLPUP_TLEV_23,TALLPUP_TLEV_22,TALLPUP_TLEV_21,TALLPPE_TLEV_23,TALLPPE_TLEV_22,TALLPPE_TLEV_21,TALLPPEGRD_TLEV_23,TALLPPEGRD_TLEV_22,TALLPPEGRD_TLEV_21,TALLPUP_TECHCERT_23,TALLPUP_TECHCERT_22,TALLPUP_TECHCERT_21,TALLPPE_TECHCERT_23,TALLPPE_TECHCERT_22,TALLPPE_TECHCERT_21,TALLPPEGRD_TECHCERT_23,TALLPPEGRD_TECHCERT_22,TALLPPEGRD_TECHCERT_21,T_AIMS_CA_23,T_AIMS_CA_22,T_AIMS_CA_21,T_SCOPEEX_E_23,T_SCOPEEX_E_22,T_SCOPEEX_E_21,PROGEX_E_23,PROGEX_E_22,PROGEX_E_21,T_SCOPEEX_M_23,T_SCOPEEX_M_22,T_SCOPEEX_M_21,PROGEX_M_23,PROGEX_M_22,PROGEX_M_21,ENTRIES_ALEV_23,ENTRIES_ALEV_22,ENTRIES_ALEV_21,VA_INS_ALEV_23,VA_INS_ALEV_22,VA_INS_ALEV_21,PROGRESS_BAND_ALEV_23,UCI_INS_ALEV_23,UCI_INS_ALEV_22,UCI_INS_ALEV_21,LCI_INS_ALEV_23,LCI_INS_ALEV_22,LCI_INS_ALEV_21,ENTRIES_ACAD_23,ENTRIES_ACAD_22,ENTRIES_ACAD_21,VA_INS_ACAD_23,VA_INS_ACAD_22,VA_INS_ACAD_21,PROGRESS_BAND_ACAD_23,UCI_INS_ACAD_23,UCI_INS_ACAD_22,UCI_INS_ACAD_21,LCI_INS_ACAD_23,LCI_INS_ACAD_22,LCI_INS_ACAD_21,ENTRIES_AGEN_23,ENTRIES_AGEN_22,ENTRIES_AGEN_21,VA_INS_AGEN_23,VA_INS_AGEN_22,VA_INS_AGEN_21,PROGRESS_BAND_AGEN_23,UCI_INS_AGEN_23,UCI_INS_AGEN_22,UCI_INS_AGEN_21,LCI_INS_AGEN_23,LCI_INS_AGEN_22,LCI_INS_AGEN_21,T_INSCOPE_ALEV_RET_23,T_INSCOPE_ALEV_RET_22,T_INSCOPE_ALEV_RET_21,PT_RETAINED_ALEV_RET_23,PT_RETAINED_ALEV_RET_22,PT_RETAINED_ALEV_RET_21,T_INSCOPE_ACAD_RET_23,T_INSCOPE_ACAD_RET_22,T_INSCOPE_ACAD_RET_21,PT_RETAINED_ACAD_RET_23,PT_RETAINED_ACAD_RET_22,PT_RETAINED_ACAD_RET_21,T_INSCOPE_AGEN_RET_23,T_INSCOPE_AGEN_RET_22,T_INSCOPE_AGEN_RET_21,PT_RETAINED_AGEN_RET_23,PT_RETAINED_AGEN_RET_22,PT_RETAINED_AGEN_RET_21,T_INSCOPE_TLEV_RET_23,T_INSCOPE_TLEV_RET_22,T_INSCOPE_TLEV_RET_21,PT_RETAINED_TLEV_RET_23,PT_RETAINED_TLEV_RET_22,PT_RETAINED_TLEV_RET_21,T_INSCOPE_TECHCERT_RET_23,T_INSCOPE_TECHCERT_RET_22,T_INSCOPE_TECHCERT_RET_21,PT_RETAINED_TECHCERT_RET_23,PT_RETAINED_TECHCERT_RET_22,PT_RETAINED_TECHCERT_RET_21,TALLPUP_1618_DIS_23,TALLPUP_1618_DIS_22,TALLPUP_1618_DIS_21,TALLPUP_ALEV_1618_DIS_23,TALLPUP_ALEV_1618_DIS_22,TALLPUP_ALEV_1618_DIS_21,TALLPPE_ALEV_1618_DIS_23,TALLPPE_ALEV_1618_DIS_22,TALLPPE_ALEV_1618_DIS_21,TALLPPEGRD_ALEV_DIS_23,TALLPPEGRD_ALEV_DIS_22,TALLPPEGRD_ALEV_DIS_21,TALLPUP_ACAD_1618_DIS_23,TALLPUP_ACAD_1618_DIS_22,TALLPUP_ACAD_1618_DIS_21,TALLPPE_ACAD_1618_DIS_23,TALLPPE_ACAD_1618_DIS_22,TALLPPE_ACAD_1618_DIS_21,TALLPPEGRD_ACAD_DIS_23,TALLPPEGRD_ACAD_DIS_22,TALLPPEGRD_ACAD_DIS_21,TALLPUP_AGEN_DIS_23,TALLPUP_AGEN_DIS_22,TALLPUP_AGEN_DIS_21,TALLPPE_AGEN_DIS_23,TALLPPE_AGEN_DIS_22,TALLPPE_AGEN_DIS_21,TALLPPEGRD_AGEN_DIS_23,TALLPPEGRD_AGEN_DIS_22,TALLPPEGRD_AGEN_DIS_21,TALLPUP_TLEV_DIS_23,TALLPUP_TLEV_DIS_22,TALLPUP_TLEV_DIS_21,TALLPPE_TLEV_DIS_23,TALLPPE_TLEV_DIS_22,TALLPPE_TLEV_DIS_21,TALLPPEGRD_TLEV_DIS_23,TALLPPEGRD_TLEV_DIS_22,TALLPPEGRD_TLEV_DIS_21,TALLPUP_TECHCERT_DIS_23,TALLPUP_TECHCERT_DIS_22,TALLPUP_TECHCERT_DIS_21,TALLPPE_TECHCERT_DIS_23,TALLPPE_TECHCERT_DIS_22,TALLPPE_TECHCERT_DIS_21,TALLPPEGRD_TECHCERT_DIS_23,TALLPPEGRD_TECHCERT_DIS_22,TALLPPEGRD_TECHCERT_DIS_21,T_SCOPEEX_E_DIS_23,T_SCOPEEX_E_DIS_22,T_SCOPEEX_E_DIS_21,PROGEX_E_DIS_23,PROGEX_E_DIS_22,PROGEX_E_DIS_21,T_SCOPEEX_M_DIS_23,T_SCOPEEX_M_DIS_22,T_SCOPEEX_M_DIS_21,PROGEX_M_DIS_23,PROGEX_M_DIS_22,PROGEX_M_DIS_21,ENTRIES_ALEV_DIS_23,ENTRIES_ALEV_DIS_22,ENTRIES_ALEV_DIS_21,VA_INS_ALEV_DIS_23,VA_INS_ALEV_DIS_22,VA_INS_ALEV_DIS_21,UCI_INS_ALEV_DIS_23,UCI_INS_ALEV_DIS_22,UCI_INS_ALEV_DIS_21,LCI_INS_ALEV_DIS_23,LCI_INS_ALEV_DIS_22,LCI_INS_ALEV_DIS_21,ENTRIES_ACAD_DIS_23,ENTRIES_ACAD_DIS_22,ENTRIES_ACAD_DIS_21,VA_INS_ACAD_DIS_23,VA_INS_ACAD_DIS_22,VA_INS_ACAD_DIS_21,UCI_INS_ACAD_DIS_23,UCI_INS_ACAD_DIS_22,UCI_INS_ACAD_DIS_21,LCI_INS_ACAD_DIS_23,LCI_INS_ACAD_DIS_22,LCI_INS_ACAD_DIS_21,ENTRIES_AGEN_DIS_23,ENTRIES_AGEN_DIS_22,ENTRIES_AGEN_DIS_21,VA_INS_AGEN_DIS_23,VA_INS_AGEN_DIS_22,VA_INS_AGEN_DIS_21,UCI_INS_AGEN_DIS_23,UCI_INS_AGEN_DIS_22,UCI_INS_AGEN_DIS_21,LCI_INS_AGEN_DIS_23,LCI_INS_AGEN_DIS_22,LCI_INS_AGEN_DIS_21,T_INSCOPE_ALEV_RET_DIS_23,T_INSCOPE_ALEV_RET_DIS_22,T_INSCOPE_ALEV_RET_DIS_21,PT_RETAINED_ALEV_RET_DIS_23,PT_RETAINED_ALEV_RET_DIS_22,PT_RETAINED_ALEV_RET_DIS_21,T_INSCOPE_ACAD_RET_DIS_23,T_INSCOPE_ACAD_RET_DIS_22,T_INSCOPE_ACAD_RET_DIS_21,PT_RETAINED_ACAD_RET_DIS_23,PT_RETAINED_ACAD_RET_DIS_22,PT_RETAINED_ACAD_RET_DIS_21,T_INSCOPE_AGEN_RET_DIS_23,T_INSCOPE_AGEN_RET_DIS_22,T_INSCOPE_AGEN_RET_DIS_21,PT_RETAINED_AGEN_RET_DIS_23,PT_RETAINED_AGEN_RET_DIS_22,PT_RETAINED_AGEN_RET_DIS_21,T_INSCOPE_TLEV_RET_DIS_23,T_INSCOPE_TLEV_RET_DIS_22,T_INSCOPE_TLEV_RET_DIS_21,PT_RETAINED_TLEV_RET_DIS_23,PT_RETAINED_TLEV_RET_DIS_22,PT_RETAINED_TLEV_RET_DIS_21,T_INSCOPE_TECHCERT_RET_DIS_23,T_INSCOPE_TECHCERT_RET_DIS_22,T_INSCOPE_TECHCERT_RET_DIS_21,PT_RETAINED_TECHCERT_RET_DIS_23,PT_RETAINED_TECHCERT_RET_DIS_22,PT_RETAINED_TECHCERT_RET_DIS_21,TALLPUP_1618_NOTDIS_23,TALLPUP_1618_NOTDIS_22,TALLPUP_1618_NOTDIS_21,TALLPUP_ALEV_1618_NOTDIS_23,TALLPUP_ALEV_1618_NOTDIS_22,TALLPUP_ALEV_1618_NOTDIS_21,TALLPPE_ALEV_1618_NOTDIS_23,TALLPPE_ALEV_1618_NOTDIS_22,TALLPPE_ALEV_1618_NOTDIS_21,TALLPPEGRD_ALEV_NOTDIS_23,TALLPPEGRD_ALEV_NOTDIS_22,TALLPPEGRD_ALEV_NOTDIS_21,TALLPUP_ACAD_1618_NOTDIS_23,TALLPUP_ACAD_1618_NOTDIS_22,TALLPUP_ACAD_1618_NOTDIS_21,TALLPPE_ACAD_1618_NOTDIS_23,TALLPPE_ACAD_1618_NOTDIS_22,TALLPPE_ACAD_1618_NOTDIS_21,TALLPPEGRD_ACAD_NOTDIS_23,TALLPPEGRD_ACAD_NOTDIS_22,TALLPPEGRD_ACAD_NOTDIS_21,TALLPUP_AGEN_NOTDIS_23,TALLPUP_AGEN_NOTDIS_22,TALLPUP_AGEN_NOTDIS_21,TALLPPE_AGEN_NOTDIS_23,TALLPPE_AGEN_NOTDIS_22,TALLPPE_AGEN_NOTDIS_21,TALLPPEGRD_AGEN_NOTDIS_23,TALLPPEGRD_AGEN_NOTDIS_22,TALLPPEGRD_AGEN_NOTDIS_21,TALLPUP_TLEV_NOTDIS_23,TALLPUP_TLEV_NOTDIS_22,TALLPUP_TLEV_NOTDIS_21,TALLPPE_TLEV_NOTDIS_23,TALLPPE_TLEV_NOTDIS_22,TALLPPE_TLEV_NOTDIS_21,TALLPPEGRD_TLEV_NOTDIS_23,TALLPPEGRD_TLEV_NOTDIS_22,TALLPPEGRD_TLEV_NOTDIS_21,TALLPUP_TECHCERT_NOTDIS_23,TALLPUP_TECHCERT_NOTDIS_22,TALLPUP_TECHCERT_NOTDIS_21,TALLPPE_TECHCERT_NOTDIS_23,TALLPPE_TECHCERT_NOTDIS_22,TALLPPE_TECHCERT_NOTDIS_21,TALLPPEGRD_TECHCERT_NOTDIS_23,TALLPPEGRD_TECHCERT_NOTDIS_22,TALLPPEGRD_TECHCERT_NOTDIS_21,T_SCOPEEX_E_NOTDIS_23,T_SCOPEEX_E_NOTDIS_22,T_SCOPEEX_E_NOTDIS_21,PROGEX_E_NOTDIS_23,PROGEX_E_NOTDIS_22,PROGEX_E_NOTDIS_21,T_SCOPEEX_M_NOTDIS_23,T_SCOPEEX_M_NOTDIS_22,T_SCOPEEX_M_NOTDIS_21,PROGEX_M_NOTDIS_23,PROGEX_M_NOTDIS_22,PROGEX_M_NOTDIS_21,ENTRIES_ALEV_NOTDIS_23,ENTRIES_ALEV_NOTDIS_22,ENTRIES_ALEV_NOTDIS_21,VA_INS_ALEV_NOTDIS_23,VA_INS_ALEV_NOTDIS_22,VA_INS_ALEV_NOTDIS_21,UCI_INS_ALEV_NOTDIS_23,UCI_INS_ALEV_NOTDIS_22,UCI_INS_ALEV_NOTDIS_21,LCI_INS_ALEV_NOTDIS_23,LCI_INS_ALEV_NOTDIS_22,LCI_INS_ALEV_NOTDIS_21,ENTRIES_ACAD_NOTDIS_23,ENTRIES_ACAD_NOTDIS_22,ENTRIES_ACAD_NOTDIS_21,VA_INS_ACAD_NOTDIS_23,VA_INS_ACAD_NOTDIS_22,VA_INS_ACAD_NOTDIS_21,UCI_INS_ACAD_NOTDIS_23,UCI_INS_ACAD_NOTDIS_22,UCI_INS_ACAD_NOTDIS_21,LCI_INS_ACAD_NOTDIS_23,LCI_INS_ACAD_NOTDIS_22,LCI_INS_ACAD_NOTDIS_21,ENTRIES_AGEN_NOTDIS_23,ENTRIES_AGEN_NOTDIS_22,ENTRIES_AGEN_NOTDIS_21,VA_INS_AGEN_NOTDIS_23,VA_INS_AGEN_NOTDIS_22,VA_INS_AGEN_NOTDIS_21,UCI_INS_AGEN_NOTDIS_23,UCI_INS_AGEN_NOTDIS_22,UCI_INS_AGEN_NOTDIS_21,LCI_INS_AGEN_NOTDIS_23,LCI_INS_AGEN_NOTDIS_22,LCI_INS_AGEN_NOTDIS_21,T_INSCOPE_ALEV_RET_NOTDIS_23,T_INSCOPE_ALEV_RET_NOTDIS_22,T_INSCOPE_ALEV_RET_NOTDIS_21,PT_RETAINED_ALEV_RET_NOTDIS_23,PT_RETAINED_ALEV_RET_NOTDIS_22,PT_RETAINED_ALEV_RET_NOTDIS_21,T_INSCOPE_ACAD_RET_NOTDIS_23,T_INSCOPE_ACAD_RET_NOTDIS_22,T_INSCOPE_ACAD_RET_NOTDIS_21,PT_RETAINED_ACAD_RET_NOTDIS_23,PT_RETAINED_ACAD_RET_NOTDIS_22,PT_RETAINED_ACAD_RET_NOTDIS_21,T_INSCOPE_AGEN_RET_NOTDIS_23,T_INSCOPE_AGEN_RET_NOTDIS_22,T_INSCOPE_AGEN_RET_NOTDIS_21,PT_RETAINED_AGEN_RET_NOTDIS_23,PT_RETAINED_AGEN_RET_NOTDIS_22,PT_RETAINED_AGEN_RET_NOTDIS_21,T_INSCOPE_TLEV_RET_NOTDIS_23,T_INSCOPE_TLEV_RET_NOTDIS_22,T_INSCOPE_TLEV_RET_NOTDIS_21,PT_RETAINED_TLEV_RET_NOTDIS_23,PT_RETAINED_TLEV_RET_NOTDIS_22,PT_RETAINED_TLEV_RET_NOTDIS_21,T_INSCOPE_TECHCERT_RET_NOTDIS_23,T_INSCOPE_TECHCERT_RET_NOTDIS_22,T_INSCOPE_TECHCERT_RET_NOTDIS_21,PT_RETAINED_TECHCERT_RET_NOTDIS_23,PT_RETAINED_TECHCERT_RET_NOTDIS_22,PT_RETAINED_TECHCERT_RET_NOTDIS_21
4,,25,4,919,,,,,,,,,,,,,0,,,,,,,,,,,,,,15561,7904,36.37,B-,6448,36.95,B-,6448,19.50%,8042,36.38,B-,3588,27.43,Merit+,586,26.5,Merit,2207,26.60%,5211,70.60%,,,,,,,,,7462,95.40%,94.80%,7448,94.90%,7566,95.40%,94.80%,7552,94.90%,2834,86.50%,79.40%,2800,76.80%,631,90.20%,72.10%,619,81.10%,185,5.74,L2Merit-,267,87.60%,56.20%,1785,9.20%,2601,569,29.7,C,578,29.69,C,545,24.05,Merit,108,23.62,Merit,,,,,529,90.70%,534,90.80%,577,81.80%,139,89.20%,49,5.78,L2Merit-,82,86.60%,12467,7242,36.88,B-,7350,36.88,B-,3001,28.08,Merit+,469,27.02,Merit+,,,,,6839,95.80%,6919,95.80%,2219,87.70%,488,90.40%,132,5.72,L2Merit-,179,88.30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14744,15184,,7601,7528,,36.02,39.79,,B-,B,,7773,7667,,36.1,39.87,,B-,B,,3223,2904,,27.5,29.65,,Merit+,Merit+,,657,555,,26.81,29.2,,Merit+,Merit+,,111,28,,5.83,6.05,,L2Merit-,L2Merit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7130,7008,,95.90%,97.60%,,7252,7135,,95.90%,97.60%,,2598,2467,,89.40%,92.60%,,703,668,,90.50%,89.40%,,198,146,,84.30%,87.00%,,2479,2707,,569,677,,30.17,33.67,,C,C+,,587,679,,30.3,33.7,,C,C+,,485,499,,24.13,27.19,,Merit,Merit+,,124,111,,23.55,25.7,,Merit,Merit,,34,10,,5.7,5.7,,L2Merit-,L2Merit-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,619,,89.70%,95.00%,,523,620,,89.90%,94.80%,,556,506,,82.20%,89.50%,,161,149,,88.80%,83.20%,,66,54,,77.30%,87.00%,,11875,12130,,6971,6815,,36.46,40.36,,B-,B,,7103,6901,,36.5,40.41,,B-,B,,2707,2388,,28.18,30.22,,Merit+,Dist-,,528,439,,27.58,30.15,,Merit+,Dist-,,75,15,,5.88,6.31,,L2Merit,L2Merit+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6555,6349,,96.40%,97.90%,,6651,6423,,96.40%,97.90%,,2011,1946,,91.40%,93.40%,,536,516,,91.00%,91.10%,,129,89,,88.40%,86.50%
1,26322,25,4,919,4001,138747,E14001284,Hertsmere,,Hertswood Academy,Cowley Hill,,,Borehamwood,WD6 5LG,2082387200,0,ACC,Does not apply,NSE,OTHER NON SEL,MIXED,0, 11-18,0,,,R,,157,89,53,31.92,C+,24,34.31,C+,24,4.20%,53,31.91,C+,43,26.42,Merit,NE,NE,NE,NE,NE,43,100.00%,,,,,,,,,29,93.10%,89.70%,29,89.70%,29,93.10%,89.70%,29,89.70%,50,84.00%,82.00%,50,82.00%,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,21,11,27.14,C-,11,27.14,C-,7,27.5,Merit+,NE,NE,NE,,,,,11,90.90%,11,90.90%,8,62.50%,NE,NE,NE,NE,NE,NE,NE,66,40,33.3,C+,40,33.28,C+,35,26.08,Merit,NE,NE,NE,,,,,17,94.10%,17,94.10%,41,87.80%,NE,NE,NE,NE,NE,NE,NE,115,0.26,0.46,0.07,2,116,0.26,0.45,0.06,2,68,0.05,0.25,-0.16,3,NE,NE,NE,NE,NA,28,-0.22,0.2,-0.63,28,-0.22,0.2,-0.63,11,0.42,0.92,-0.08,NE,NE,NE,NE,87,0.42,0.64,0.19,88,0.41,0.63,0.19,57,-0.03,0.19,-0.25,NE,NE,NE,NE,81,85,,63,59,,34.05,34.25,,C+,C+,,63,59,,34.05,34.27,,C+,C+,,36,57,,28.31,23.24,,Merit+,Merit-,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,22,,97.40%,100.00%,,39,22,,97.40%,100.00%,,38,61,,94.70%,93.40%,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,14,17,,10,14,,38.75,31.29,,B,C,,10,14,,38.75,31.29,,B,C,,7,10,,23.08,25.59,,Merit-,Merit,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPP,6,,SUPP,100.00%,,SUPP,6,,SUPP,100.00%,,7,11,,100.00%,90.90%,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,67,67,,53,45,,33.21,35.21,,C+,B-,,53,45,,33.21,35.24,,C+,B-,,29,46,,29.62,22.25,,Merit+,Merit-,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,NE,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUPP,16,,SUPP,100.00%,,SUPP,16,,SUPP,100.00%,,31,49,,93.50%,93.90%,,NE,NE,,NE,NE,,NE,NE,,NE,NE
